id,Will_Buy_EV
0,0.00011976676008392435
1,0.0016311402820671599
2,0.7928509513537089
3,0.0018846276216208935
4,0.0013603118519919615
5,0.002047467821588119
6,0.7163846492767334
7,0.001043636933900416
8,0.02334359847009182
9,0.6654985547065735
10,0.026025161767999332
11,0.01111860666424036
12,0.0009673388994997367
13,0.7256386876106262
14,0.7653464277585348
15,0.022290661931037903
16,0.4710896710554759
17,0.0011584197054617107
18,0.002643880589554707
19,0.0002940102907208105
20,0.6903273264567057
21,0.0002114392518706154
22,0.7122096419334412
23,0.17962678770224252
24,0.24353688955307007
25,0.02546592801809311
26,0.08986012637615204
27,0.000312337237119209
28,0.32200415929158527
29,0.0685577467083931
30,0.008379486699899038
31,0.0010779332951642573
32,0.32857320706049603
33,0.00014802333195499764
34,0.029475591455896694
35,0.010793527898689112
36,0.006026952527463436
37,0.04535836602250735
38,0.8435202836990356
39,0.8808039029439291
40,0.004956685782720645
41,0.007833284636338552
42,0.000951877727250879
43,0.07699953267971675
44,0.6269168655077616
45,0.0031396339181810617
46,0.5019142429033915
47,0.313812792301178
48,0.0058317543007433414
49,0.2929566701253255
50,0.012088306248188019
51,0.7247357169787089
52,0.6652752359708151
53,0.06318491821487744
54,0.008676098814855019
55,0.5589439868927002
56,0.44798896710077923
57,0.0021028290308701494
58,0.005661510086307923
59,0.6299626628557841
60,0.005972647108137608
61,0.00041592400521039963
62,0.007401372150828441
63,0.12218241393566132
64,0.5841081539789835
65,0.18610823651154837
66,7.609944411039275e-05
67,0.04878582681218783
68,0.00013127938533822695
69,0.006712527014315128
70,5.986818299182536e-05
71,0.772749106089274
72,0.20918231209119162
73,0.043660989652077355
74,0.6998435457547506
75,0.08719207843144734
76,0.9102557102839152
77,0.8282248775164286
78,0.8791954517364502
79,0.0036773260217159986
80,0.0005969176224122444
81,0.015456389946242174
82,0.6368888020515442
83,0.12992021441459656
84,0.034184095760186516
85,0.010923828929662704
86,0.2792635957400004
87,0.00017310172309710956
88,0.0003225659068751459
89,0.00015777291991980746
90,0.00024665666448224027
91,5.003099962171594e-05
92,0.005811088873694341
93,0.0005911722255405039
94,0.04714112853010496
95,0.3510727087656657
96,0.00010808338038259535
97,0.0002800660974268491
98,0.4047304888566335
99,0.17657644550005594
100,0.00881784176453948
101,0.00024207316406924898
102,0.2972338596979777
103,0.00079630984691903
104,0.00042192733963020146
105,0.00034336622047703713
106,0.6691227157910665
107,0.008845063081632057
108,0.3291107714176178
109,0.0031618252396583557
110,0.3333670099576314
111,0.00014125930101727135
112,0.07350138326485951
113,0.06308139488101006
114,0.0021756966986383
115,0.005693004932254553
116,0.16150549550851187
117,0.21592137714227042
118,0.05680883675813675
119,0.03347442423303922
120,0.0010346365937342246
121,0.23216980695724487
122,0.23713990052541098
123,0.00041429002885706723
124,0.000999249566424017
125,0.0034080009597043195
126,0.0002716214560981219
127,0.0001953149500574606
128,0.01649647857993841
129,0.003038017855336269
130,0.7497260371843973
131,8.778926227629806e-05
132,0.0006631623449114462
133,0.0020912489853799343
134,0.0037943245843052864
135,0.3770775298277537
136,0.1139624019463857
137,0.5143779019514719
138,0.0003839160829860096
139,0.004288497691353162
140,0.0018920534445593755
141,0.8394101659456888
142,0.0015161014162003994
143,0.5988226135571798
144,0.5370892683664957
145,0.00010514616284732863
146,0.33407697081565857
147,0.02944307712217172
148,0.0041993441215405864
149,0.04643793900807699
150,5.624699830756678e-05
151,0.0003854291668782632
152,0.42249008019765216
153,0.00883777408550183
154,0.0013372318353503942
155,0.3032577931880951
156,0.0005141632791492157
157,0.006781073287129402
158,0.7459407051404318
159,0.9716327587763468
160,0.0216521006077528
161,0.007170694104085366
162,0.016589525776604813
163,0.12041858583688736
164,0.0004607378408157577
165,0.006407168849060933
166,0.0010645525762811303
167,0.6177420814832052
168,0.00013339639796564975
169,0.8513716260592142
170,0.0010280118246252339
171,0.0017805906633536022
172,0.23733975489934286
173,0.0027357945994784436
174,0.3186684151490529
175,0.0005277458888789018
176,0.04131012906630834
177,0.0010352671961300075
178,0.22574253877003989
179,0.01768272928893566
180,0.202991912762324
181,0.42585180203119916
182,0.034939573456843696
183,0.8189254005750021
184,0.737070639928182
185,0.1707982917626699
186,0.031054001301527023
187,0.716379702091217
188,0.21881761650244394
189,0.08594746390978496
190,0.019976434608300526
191,0.01338565101226171
192,0.00016750325691342974
193,0.13504046698411307
194,0.0027541640059401593
195,0.004805175665145119
196,0.3201352655887604
197,0.04040957366426786
198,0.018344612171252567
199,0.0024982346997906766
200,0.06465507174531619
201,0.204715167482694
202,0.00010936940816463903
203,0.7159008582433065
204,0.0018625292771806319
205,0.0003496413604201128
206,0.00055559171596542
207,0.007127933204174042
208,0.00015963639149655742
209,0.009604628818730513
210,0.2722381552060445
211,0.00025724513640549657
212,0.014261079020798206
213,0.008316487073898315
214,0.021420381342371304
215,0.012728119269013405
216,0.0007737079771080365
217,0.703109085559845
218,0.006059556112935145
219,0.0018868619808927178
220,0.22138005991776785
221,0.00010767725446688321
222,0.43831580877304077
223,0.22386744618415833
224,0.007900767493993044
225,0.005181816406548023
226,0.001760238742766281
227,0.0002925995407470812
228,0.006918494900067647
229,0.019981908922394116
230,0.002957279561087489
231,0.00010589520813179358
232,0.001679973560385406
